NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio
27.0,27.0,12.0,6.0,8.0,403.386,387.25800000000004,91.58,2.874480000000001,92.79300000000003,146.0,0.5727194931962399,-0.40182759404141755,1.2592592592592593,1.8888888888888888,2.3703703703703702,12.903998570706722,-5.028937702108697,0.1819791752391155,0.8922325414747957,0.45157623047878315,0.8498035392896154,2066.364854006174,3888.61071039172,4575.893757329329,3.6129063406711825,0.6829896767671947,0.00041125532000897864,1.4252423174083872,0.4666666666666667,8.0,1.0,0.17801004424895409,0.3488372093023255,0.37209302325581384,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0
24.0,24.0,9.0,6.0,8.0,365.48400000000004,346.33200000000005,82.35000000000001,2.6977800000000007,97.89100000000005,128.0,0.2253958880358693,-0.3747989165833609,1.3333333333333333,2.0,2.5,12.239228631267322,-0.1790358087679509,0.14727520908310401,0.8693089019238832,0.49426919086252213,0.8176415981661007,1883.9730054544552,3116.5501058107207,3811.633499079392,3.4720975705102823,0.5289450361791678,0.0004339985741827908,1.337369424077694,0.4666666666666667,7.0,1.0,0.006224272555699423,0.3488372093023255,0.4418604651162789,0.046511627906976744,0.11627906976744186,0.0,0.046511627906976744,0.0,0.0,0.0,0.0
27.0,27.0,12.0,6.0,8.0,419.454,403.326,82.35000000000001,3.587780000000002,98.02200000000003,146.0,0.4460425925929661,-0.37479888024499725,1.2962962962962963,1.9259259259259258,2.4074074074074074,13.08918375589191,-4.61227103544203,0.19446700972996037,0.8991579051042582,0.4376243385467972,0.8503075574078095,2142.1057363951645,4162.128419255305,4894.850554949423,3.6537101938618597,0.6208387784462027,0.00039694938627947787,1.4004800623838911,0.4666666666666667,7.0,1.0,0.006224272716050633,0.3488372093023255,0.37209302325581384,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.0
23.0,23.0,9.0,5.0,7.0,398.28600000000006,382.158,82.35000000000001,2.738380000000001,93.81000000000004,122.0,0.22539588784621795,-0.37479917972185844,1.3478260869565217,2.0,2.5217391304347827,12.163177319538926,-0.1925349584278151,0.1939553277428435,0.8989165728294252,0.4381198410168167,0.8096558312258112,1879.3912438807035,3473.1594812761177,4289.67389269313,3.4791736366713875,0.584593908737297,0.0004308074935764706,1.2828814203383678,0.5,7.0,1.0,0.0062242630378679924,0.35897435897435903,0.41025641025641035,0.05128205128205128,0.1282051282051282,0.0,0.02564102564102564,0.0,0.0,0.0,0.0
25.0,25.0,9.0,6.0,8.0,362.45900000000006,340.2830000000001,85.59,2.0418800000000004,100.43700000000005,134.0,0.22539589808969038,-0.3747682504505856,1.12,1.68,2.12,12.298352859662383,-0.18764550264550195,0.16480408017843104,0.8778067159139661,0.47901499923941604,0.7438978029558344,1815.2361626820175,2819.014426289844,3789.5184191815797,3.4088569978903944,0.351001125388967,0.00040980772543486733,1.1366112683144955,0.4375,7.0,1.0,0.006224879277919071,0.3404255319148935,0.46808510638297846,0.0425531914893617,0.1276595744680851,0.0,0.02127659574468085,0.0,0.0,0.0,0.0
25.0,25.0,11.0,6.0,9.0,364.38700000000006,348.25900000000007,125.49000000000001,1.88408,92.76440000000004,132.0,0.3176596804686775,-0.37461963209754273,1.36,2.0,2.48,12.174896069538926,-0.6530587836986643,0.1912363261730259,0.887202734574084,0.4613797869047446,0.683048389143326,1920.881982662594,2843.7642506931215,4163.342298866627,3.5000993890372016,0.3328326003005922,0.0003555910229302747,1.0229557100003739,0.5,7.0,1.0,0.006227770276908875,0.34146341463414637,0.39024390243902446,0.0975609756097561,0.14634146341463414,0.0,0.024390243902439025,0.0,0.0,0.0,0.0
28.0,28.0,12.0,7.0,9.0,426.5240000000001,404.3480000000001,119.73,1.2261800000000003,106.98280000000005,152.0,0.24574825043012485,-0.37479557089203686,1.1785714285714286,1.7857142857142858,2.25,12.973413127226706,-3.998191465629461,0.2493822485449744,0.9238039673172944,0.3828658119613544,0.8512814350421344,2010.115249457251,4469.3825896650405,5250.182143868587,3.7081419190943192,0.3172451297083689,0.0004234988194194278,1.1737319348993744,0.4375,7.0,1.0,0.006224303237919443,0.32,0.4400000000000001,0.08,0.12000000000000001,0.0,0.04,0.0,0.0,0.0,0.0
23.0,23.0,8.0,6.0,7.0,338.433,316.257,67.79,2.421220000000001,92.68400000000005,126.0,0.2253973349169559,-0.4941343722176279,1.2173913043478262,1.8695652173913044,2.391304347826087,12.21698790627362,-0.12337396069538875,0.08986884693865982,0.8066974899952126,0.590964601000283,0.7759242982891628,1843.2016158954896,2420.085599033154,3118.971276410864,3.3025034070546897,0.6007102645701253,0.0004209655045859932,1.3110698163326986,0.4666666666666667,8.0,1.0,0.07764442884390085,0.33333333333333326,0.48888888888888865,0.06666666666666667,0.08888888888888889,0.0,0.022222222222222223,0.0,0.0,0.0,0.0
26.0,26.0,11.0,6.0,7.0,392.403,373.25100000000003,67.79,3.1316000000000024,92.94900000000004,144.0,0.4217630319914911,-0.49376678754453407,1.1923076923076923,1.8076923076923077,2.269230769230769,13.713411339091804,-4.704753204522551,0.16149958756179644,0.8783740903033705,0.47797380418149094,0.7822035468852298,2022.1179446398864,3309.1935471781653,4230.604118781518,3.490529364498928,0.4697712608815121,0.0003868238986547,1.1815412997629815,0.4666666666666667,8.0,1.0,0.07765347723132261,0.33333333333333326,0.42222222222222205,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.0,0.0,0.0,0.0
24.0,24.0,9.0,6.0,8.0,349.416,330.264,91.58000000000001,1.98448,92.66200000000005,128.0,0.22539734410553938,-0.493010081601881,1.2916666666666667,1.9583333333333333,2.4583333333333335,12.221521085285964,-0.20128637566137497,0.1046083194627718,0.8282209202284989,0.5604017374133117,0.7956931594052695,1876.143177274889,2663.86449676813,3347.853962649623,3.3596439213518856,0.662963658128631,0.00042411110678718,1.329297814837056,0.4666666666666667,8.0,1.0,0.07769974628503616,0.3488372093023255,0.4418604651162789,0.06976744186046512,0.11627906976744186,0.0,0.023255813953488372,0.0,0.0,0.0,0.0
24.0,24.0,9.0,7.0,8.0,354.432,332.25600000000003,77.02000000000001,2.1214000000000004,94.49900000000007,132.0,0.22539736972622498,-0.4907623974566202,1.0833333333333333,1.7083333333333333,2.2083333333333335,12.255278801335347,-0.15919453892668112,0.18648358344486266,0.8808161551880831,0.47345844670856013,0.6646562126873105,1749.5378534593267,2456.0575731985114,3695.2299945685922,3.3385260727796857,0.21659325121533266,0.00037990387654265314,0.8920809354110321,0.4666666666666667,8.0,1.0,0.07783427324557737,0.326086956521739,0.4782608695652172,0.08695652173913043,0.08695652173913043,0.0,0.021739130434782608,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,408.402,389.25,77.02000000000001,3.011400000000002,94.63000000000005,150.0,0.5728082442207565,-0.4907578779349789,1.1481481481481481,1.7777777777777777,2.259259259259259,12.957853445990171,-4.957826590997587,0.2023686272608096,0.9034106013598849,0.4287764981322683,0.8349510638105048,2022.1932625807494,3937.7914208847033,4716.19426761806,3.615338736239076,0.4943967746119089,0.0004128938016265218,1.3182372332967542,0.4666666666666667,8.0,1.0,0.07783432561571725,0.326086956521739,0.4130434782608694,0.08695652173913043,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0
24.0,24.0,9.0,7.0,8.0,370.50000000000006,348.32400000000007,67.79,2.8347000000000016,99.72800000000007,132.0,0.22539734305867676,-0.4932266147729497,1.25,1.9166666666666667,2.4166666666666665,12.281320468002015,-0.1251809334845042,0.15585710588605137,0.8630578539315018,0.5051050789362055,0.6895102591766555,2021.5657210427912,2759.6046097863627,4002.267657455319,3.442890146633701,0.31595498711956743,0.0003410773402019218,1.1074537850482826,0.4666666666666667,8.0,1.0,0.07769160779956834,0.326086956521739,0.4782608695652172,0.06521739130434782,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,424.47,405.31800000000004,67.79,3.724700000000003,99.85900000000005,150.0,0.44612931238638115,-0.49322084494976437,1.2222222222222223,1.8518518518518519,2.3333333333333335,13.143038631175354,-4.54115992433092,0.2681242715252008,0.9306643242566567,0.365874179952481,0.8294021367314879,1974.471352833061,4475.939677316242,5396.585659828473,3.7356453161183287,0.4874507562469431,0.00042006288698057034,1.2413044436717926,0.4666666666666667,8.0,1.0,0.07769167468189622,0.326086956521739,0.4130434782608694,0.06521739130434782,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0
23.0,23.0,9.0,6.0,7.0,403.302,384.15000000000003,67.79,2.875300000000002,95.64700000000005,126.0,0.22539734286526195,-0.4932172744279623,1.2608695652173914,1.9130434782608696,2.4347826086956523,12.20526915627362,-0.13868008314436842,0.183688496885056,0.8932735711660328,0.44951343367721786,0.8126721467487885,1930.7463879246202,3490.5826930833573,4295.191741279597,3.4707649830947434,0.6674686278802311,0.00042091087251616634,1.4408778349664964,0.5,8.0,1.0,0.07769112856711231,0.33333333333333337,0.45238095238095255,0.07142857142857142,0.09523809523809523,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
25.0,25.0,9.0,7.0,8.0,367.4750000000001,342.27500000000003,71.03,2.1788,102.27400000000007,138.0,0.2253973533174121,-0.492220306814126,1.04,1.6,2.04,12.340444696397077,-0.13379062736205527,0.14376810847469743,0.8631187008847837,0.5050010972096626,0.7562576691380393,1940.784536045272,2906.3960407978793,3843.1293452012274,3.4386560299420967,0.3567753339805566,0.0003896659598695392,1.106621636156542,0.4375,8.0,1.0,0.0777481831124754,0.32,0.5000000000000001,0.06,0.1,0.0,0.02,0.0,0.0,0.0,0.0
25.0,25.0,11.0,7.0,9.0,369.4030000000001,350.25100000000003,110.93,2.021,94.60140000000004,136.0,0.341537406068339,-0.48857867568390206,1.28,1.92,2.4,12.21698790627362,-0.5555587836986642,0.10181085380098767,0.8239147575532031,0.5667137481004378,0.7853249905520201,1928.1934442228326,2671.998876756371,3402.4116243622548,3.2911710564345347,0.6353530858933364,0.0004072853752848169,1.3136686105164357,0.5,8.0,1.0,0.07795036598184368,0.3181818181818182,0.4318181818181817,0.11363636363636365,0.11363636363636365,0.0,0.022727272727272728,0.0,0.0,0.0,0.0
28.0,28.0,12.0,8.0,9.0,431.54000000000013,406.34000000000015,105.17,1.3631000000000004,108.81980000000007,156.0,0.24813235782983162,-0.492972398145663,1.1071428571428572,1.7142857142857142,2.1785714285714284,13.044524238337818,-3.900691465629461,0.28463514616645635,0.9351778416543468,0.3541784923999729,0.7732473178881821,1989.5387096566249,4343.588061071146,5617.333498076568,3.7210610015241525,0.20314756265633085,0.00038865658362668255,0.8478214274680255,0.4375,8.0,1.0,0.07769784093943918,0.3018867924528302,0.4716981132075471,0.09433962264150943,0.09433962264150943,0.0,0.03773584905660377,0.0,0.0,0.0,0.0
26.0,26.0,11.0,6.0,7.0,392.4030000000001,373.2510000000001,67.79,3.3112200000000023,92.81500000000004,144.0,0.5726827969374292,-0.40310949486116276,1.1923076923076923,1.8076923076923077,2.3076923076923075,13.005386726468977,-4.897927807697153,0.14485214233791635,0.8672380999731586,0.49789364120758334,0.8084205787223452,2170.187868391865,3523.6933901112106,4358.737868449827,3.5789732866796156,0.5702757285151115,0.00037251179517531563,1.3189387341571317,0.4666666666666667,8.0,1.0,0.15967502760247704,0.33333333333333326,0.42222222222222205,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.0,0.0,0.0,0.0
29.0,29.0,14.0,6.0,7.0,446.37300000000005,430.24500000000006,67.79,4.021600000000004,93.08000000000003,162.0,0.5726884068517547,-0.4027376296904918,1.0689655172413792,1.6551724137931034,2.103448275862069,13.734244672425138,-5.430427807697153,0.17604741936173185,0.8872691851439123,0.46125198437953396,0.7710717888472448,2499.47734237772,4178.35918508378,5418.897754423674,3.681036417007334,0.41168895981125164,0.0003084932100699638,1.2409915832174292,0.4666666666666667,8.0,1.0,0.16907189723728386,0.33333333333333326,0.35555555555555546,0.06666666666666667,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.0,0.0,0.0,0.0
27.0,27.0,12.0,6.0,8.0,403.3860000000001,387.2580000000001,91.58000000000001,2.874480000000001,92.79300000000003,146.0,0.5727174706117758,-0.4019624050076319,1.2592592592592593,1.8888888888888888,2.3703703703703702,13.0323141641107,-5.049872252141597,0.1537998295060404,0.873210434286028,0.487343346578166,0.7881741276769062,2258.855650481651,3653.2181969183166,4635.0394774895085,3.615691744510765,0.6743512324598943,0.0003489262926158409,1.3730826919874504,0.4666666666666667,8.0,1.0,0.1745730518380952,0.3488372093023255,0.37209302325581384,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,408.4020000000001,389.2500000000001,77.02000000000001,3.011400000000002,94.63000000000005,150.0,0.5728062074005865,-0.49067256216934,1.1481481481481481,1.7777777777777777,2.259259259259259,13.086169039394147,-4.9787611410304855,0.19608270246077616,0.9001895240559257,0.43549835910134715,0.8271380968542972,2097.232470182322,3983.2546731684715,4815.70693976889,3.6524012875440532,0.4400507831934463,0.00039439504614497523,1.2574273074505524,0.4666666666666667,8.0,1.0,0.07783639830109888,0.326086956521739,0.4130434782608694,0.08695652173913043,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0
30.0,30.0,15.0,7.0,8.0,462.37200000000007,446.2440000000001,77.02000000000001,3.9014000000000033,94.76100000000004,168.0,0.5728082956452587,-0.39937627531862135,0.9666666666666667,1.5,1.9666666666666666,13.101475161843126,-5.371193113819601,0.1659620248518846,0.8816733396534527,0.4718602782014261,0.7882313186510026,2637.945377126056,4406.624713288068,5590.522235058698,3.696395635296361,0.5661044701421936,0.00029880501904468984,1.348343489344292,0.4666666666666667,8.0,1.0,0.19909020179777265,0.326086956521739,0.3478260869565216,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.021739130434782608,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,424.4700000000001,405.3180000000001,67.79,3.724700000000003,99.85900000000005,150.0,0.5727123858689278,-0.4021824456120503,1.2222222222222223,1.8518518518518519,2.3333333333333335,13.132465335690444,-4.912094474363819,0.15812492310084195,0.8770518129905412,0.48039579237333535,0.8096731644315991,2342.792040700263,3948.610448537796,4876.795504652511,3.62704591899361,0.4580541984224511,0.00034560180774286176,1.2989474565469048,0.4666666666666667,8.0,1.0,0.17034107231596007,0.326086956521739,0.4130434782608694,0.06521739130434782,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0
30.0,30.0,15.0,7.0,8.0,478.44000000000005,462.31200000000007,67.79,4.614700000000004,99.99000000000004,168.0,0.5727124271123718,-0.40217663426516453,1.1,1.7,2.1666666666666665,13.158344753624334,-5.304526447152934,0.19851470277788388,0.8992494459243371,0.43743620564005986,0.7558383792450034,2784.034642490817,4810.484831412625,6364.435788796213,3.819422648003064,0.43422195695025195,0.00027149029243715543,1.181628861702897,0.4666666666666667,8.0,1.0,0.17066940504383954,0.326086956521739,0.3478260869565216,0.06521739130434782,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0
26.0,26.0,12.0,6.0,7.0,457.27200000000005,441.14400000000006,67.79,3.7653000000000025,95.77800000000003,144.0,0.5727120793020839,-0.4021732454514933,1.2307692307692308,1.8461538461538463,2.3461538461538463,12.984553393135643,-4.927927807697152,0.20586302650292068,0.9032255251771807,0.42916622731571774,0.7585580762616702,2291.9027710709706,4050.9742993439745,5340.361438517677,3.5742038554782947,0.5062842993163753,0.000330973061264378,1.1992242259150987,0.5,8.0,1.0,0.170975844781782,0.33333333333333337,0.38095238095238104,0.07142857142857142,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,0.0
28.0,28.0,12.0,7.0,8.0,421.4450000000001,399.2690000000001,71.03,3.068800000000002,102.40500000000006,156.0,0.5727479003190462,-0.4011500831355289,1.0357142857142858,1.5714285714285714,2.0,13.25028468565265,-4.939594474363819,0.17725255626235376,0.887417765321109,0.46096606143238894,0.7615140830111227,2356.213566036781,3892.4553524468947,5111.468637658854,3.67118562671238,0.452493282053811,0.00032319399819601727,1.2360917425574265,0.4375,8.0,1.0,0.1800957041239244,0.32,0.4400000000000001,0.06,0.1,0.06,0.02,0.0,0.0,0.0,0.0
28.0,28.0,14.0,7.0,9.0,423.3730000000001,407.2450000000001,110.93,2.9110000000000014,94.73240000000003,154.0,0.5729198548430391,-0.3959542872543353,1.25,1.8571428571428572,2.3214285714285716,13.046203052999589,-5.2173722521415975,0.22881990862974455,0.9153615547160705,0.4026328652107006,0.7971875832166737,2100.57769981005,4159.010862151324,5217.1044177201065,3.6815593407479836,0.3698167568924834,0.0003795087338539115,1.1302741168349941,0.5,8.0,1.0,0.2342168558117507,0.3181818181818182,0.3636363636363636,0.11363636363636365,0.11363636363636365,0.06818181818181818,0.022727272727272728,0.0,0.0,0.0,0.0
31.0,31.0,15.0,8.0,9.0,485.51000000000016,463.3340000000002,105.17,2.2531000000000008,108.95080000000006,174.0,0.5727162502673881,-0.40192527871945355,1.096774193548387,1.6774193548387097,2.129032258064516,13.386244625184018,-5.225484497039556,0.1580043416688233,0.8740552137926951,0.48582659791514715,0.7555241232858155,2920.7416657710796,4542.136630323935,6011.901526810203,3.725175613501954,0.4271002276714171,0.00025867543581138875,1.3686362865452166,0.4375,8.0,1.0,0.17688166211075937,0.3018867924528302,0.4150943396226415,0.09433962264150943,0.09433962264150943,0.05660377358490566,0.03773584905660377,0.0,0.0,0.0,0.0
23.0,23.0,8.0,6.0,7.0,354.50100000000003,332.32500000000005,58.56,3.134520000000002,97.91300000000005,126.0,0.2253958106137207,-0.3749898004444963,1.2608695652173914,1.9130434782608696,2.4347826086956523,12.251001511715796,-0.07707766439909247,0.16880106079013132,0.8791361572235153,0.4765706842245655,0.730401020662988,1731.1523119635017,2653.1959632359944,3632.5195176037373,3.362626495916963,0.3444490764349121,0.0004219160934687226,1.1507063334124097,0.4666666666666667,7.0,1.0,0.006218865750668896,0.33333333333333326,0.48888888888888865,0.044444444444444446,0.08888888888888889,0.0,0.044444444444444446,0.0,0.0,0.0,0.0
26.0,26.0,11.0,6.0,7.0,408.471,389.319,58.56,3.8449000000000035,98.17800000000004,144.0,0.41926822520319285,-0.37498500972001736,1.2307692307692308,1.8461538461538463,2.3076923076923075,13.78007800575847,-4.600586537855884,0.21631412490524995,0.9084796819614783,0.41792902203983295,0.7614750695807626,1969.5997986044551,3588.6503798380313,4712.761485170877,3.5457735748110104,0.28896616855128077,0.00038661410816567907,0.9686219912347037,0.4666666666666667,7.0,1.0,0.006218909771117978,0.33333333333333326,0.42222222222222205,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.0,0.0,0.0,0.0
24.0,24.0,9.0,6.0,8.0,365.48400000000004,346.33200000000005,82.35000000000001,2.6977800000000007,97.89100000000005,128.0,0.2253958195737395,-0.3749601543081086,1.3333333333333333,2.0,2.5,12.255534690728142,-0.1549900793650787,0.09925524807268676,0.8178688771625656,0.5754046400306865,0.7638248671604781,2080.4842277981725,2761.753170503909,3615.6890005044443,3.401596283005542,0.674954661391489,0.0003671380234248893,1.4187530800776367,0.4666666666666667,7.0,1.0,0.006219418889958749,0.3488372093023255,0.4418604651162789,0.046511627906976744,0.11627906976744186,0.0,0.046511627906976744,0.0,0.0,0.0,0.0
24.0,24.0,9.0,7.0,8.0,370.50000000000006,348.32400000000007,67.79,2.8347000000000016,99.72800000000007,132.0,0.2253958445627899,-0.4930934465220615,1.25,1.9166666666666667,2.4166666666666665,12.289292406777525,-0.11289824263038484,0.20336106460775433,0.8951389317755981,0.4457872730570504,0.6883603134388144,1790.370133156032,2764.591590018446,4016.198400816405,3.401031859772675,0.22246961874609933,0.0003844793323408414,0.9177428610983679,0.4666666666666667,8.0,1.0,0.07769486777820937,0.326086956521739,0.4782608695652172,0.06521739130434782,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,424.47,405.31800000000004,67.79,3.724700000000003,99.85900000000005,150.0,0.5727144069629361,-0.40204773359617135,1.2222222222222223,1.8518518518518519,2.3333333333333335,13.004149742286465,-4.891159924330919,0.19194093241389504,0.8979800840460861,0.4400360992652583,0.8314922928202032,2255.438016278664,4261.876083804886,5125.5749699732305,3.7033254637223894,0.5571216621039018,0.000368661114523606,1.3439050419950505,0.4666666666666667,8.0,1.0,0.17377989421495005,0.326086956521739,0.4130434782608694,0.06521739130434782,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0
24.0,24.0,9.0,7.0,8.0,386.56800000000004,364.39200000000005,58.56,3.5480000000000027,104.95700000000006,132.0,0.22539581855339208,-0.3749645018298055,1.125,1.75,2.25,12.315334073444191,-0.07888463718820793,0.20270261900428024,0.8915103310627015,0.4530003638061147,0.6675699625763141,1997.5148152403888,2943.6640607785307,4409.521437151274,3.4777160614131106,0.23093801672571934,0.00033420025597956637,0.9234450422892798,0.4666666666666667,7.0,1.0,0.0062193499588452834,0.326086956521739,0.4782608695652172,0.043478260869565216,0.08695652173913043,0.0,0.06521739130434782,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,440.538,421.386,58.56,4.438000000000004,105.08800000000006,150.0,0.44603762548809317,-0.37496446601154143,1.1851851851851851,1.8148148148148149,2.2962962962962963,13.189334927471652,-4.474493257664252,0.24107554602199588,0.920124581902628,0.3916257828316645,0.7850934402331307,2237.6244504038464,4485.772782923332,5713.680121427709,3.7570976426101415,0.37311368897591857,0.00035086023487607,1.1382211653479422,0.4666666666666667,7.0,1.0,0.006219350116895561,0.326086956521739,0.4130434782608694,0.043478260869565216,0.08695652173913043,0.06521739130434782,0.06521739130434782,0.0,0.0,0.0,0.0
23.0,23.0,9.0,6.0,7.0,419.37,400.2180000000001,58.56,3.588600000000003,100.87600000000005,126.0,0.22539581836460332,-0.37496476386568744,1.3043478260869565,1.9565217391304348,2.4782608695652173,12.239282761715796,-0.09238378684807214,0.20383965930819398,0.9037830577999727,0.42799086956818483,0.7970697581800672,1969.4486778845871,3667.80717311408,4601.6137677694705,3.493914947594609,0.6292646205604636,0.0004047172018903337,1.4070798980183659,0.5,7.0,1.0,0.0062193405203952185,0.33333333333333337,0.45238095238095255,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
25.0,25.0,9.0,7.0,8.0,383.54300000000006,358.3430000000001,61.800000000000004,2.892100000000001,107.50300000000007,138.0,0.22539582855884033,-0.37493412721121866,1.08,1.64,2.08,12.374458301839255,-0.08749433106575899,0.14995595871812353,0.8672216826017303,0.497922236122694,0.7477758287784136,2064.438172001102,3100.3575519160427,4146.105600900298,3.4839654038904952,0.3711488924471017,0.00036221759455919145,1.141937798907974,0.4375,7.0,1.0,0.006219950842184557,0.32,0.5000000000000001,0.04,0.1,0.0,0.04,0.0,0.0,0.0,0.0
25.0,25.0,11.0,7.0,9.0,385.47100000000006,366.3190000000001,101.7,2.734300000000001,99.83040000000004,136.0,0.31343345938933914,-0.37478692285907644,1.32,1.96,2.44,12.251001511715796,-0.45139211703199766,0.1561709098270578,0.8688292626742992,0.49511181799754456,0.7216407694309215,2022.9347029319767,2948.489820817778,4085.81380891621,3.427575618530459,0.33127961382900895,0.00035672964054895027,1.0197417893938385,0.5,7.0,1.0,0.006222814107004288,0.3181818181818182,0.4318181818181817,0.09090909090909091,0.11363636363636365,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
28.0,28.0,12.0,8.0,9.0,447.6080000000001,422.40800000000013,95.94,2.0764,114.04880000000007,156.0,0.24554108679204098,-0.37496119964092417,1.1428571428571428,1.75,2.2142857142857144,13.111190905004484,-3.796524798962794,0.17002451402482974,0.885095631392281,0.4654091998341884,0.8429627032118514,2336.1216173568937,4231.251540150904,5019.500298208942,3.597652516026382,0.5032840907672448,0.00036083853552349983,1.3754644373739895,0.4375,7.0,1.0,0.006219380241763811,0.3018867924528302,0.4716981132075471,0.07547169811320754,0.09433962264150943,0.0,0.05660377358490566,0.0,0.0,0.0,0.0
26.0,26.0,11.0,6.0,7.0,408.47100000000006,389.3190000000001,58.56,4.024520000000003,98.04400000000004,144.0,0.44600675713432236,-0.3749853294809693,1.2307692307692308,1.8461538461538463,2.3461538461538463,13.190571911654162,-4.481261141030486,0.15780233903092536,0.8770673487629448,0.48036742784449793,0.8321771736384332,2240.1237948003286,3880.7374940513278,4663.354892425158,3.6332784293448075,0.5775984675666195,0.00037148713636721514,1.4132865475017282,0.4666666666666667,7.0,1.0,0.006218906662707626,0.33333333333333326,0.42222222222222205,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.0,0.0,0.0,0.0
29.0,29.0,14.0,6.0,7.0,462.44100000000003,446.31300000000005,58.56,4.734900000000003,98.30900000000003,162.0,0.44601222917350103,-0.3749805325376242,1.103448275862069,1.6896551724137931,2.1379310344827585,13.800911339091805,-5.133086537855884,0.1690082291392768,0.8826745240897436,0.4699847705223483,0.7692632074108514,2641.5674956835173,4323.6734715111925,5620.538496912652,3.68890010798944,0.4658772929370977,0.0002912146703303529,1.2513819228661252,0.4666666666666667,7.0,1.0,0.006218950742360164,0.33333333333333326,0.35555555555555546,0.044444444444444446,0.08888888888888889,0.13333333333333333,0.044444444444444446,0.0,0.0,0.0,0.0
27.0,27.0,12.0,6.0,8.0,419.45400000000006,403.3260000000001,82.35000000000001,3.587780000000002,98.02200000000003,146.0,0.4460406158202499,-0.3749556891230441,1.2962962962962963,1.9259259259259258,2.4074074074074074,13.217499349295885,-4.63320558547493,0.2022396666795049,0.8900948186775685,0.4557753983744038,0.661182749264303,2368.775714176937,3436.3277278152823,5197.243472608562,3.6214750651264938,0.241269569172526,0.000279124251953098,0.8437253070599546,0.4666666666666667,7.0,1.0,0.006219459746000364,0.3488372093023255,0.37209302325581384,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.0
27.0,27.0,12.0,7.0,8.0,424.4700000000001,405.3180000000001,67.79,3.724700000000003,99.85900000000005,150.0,0.4461273200529928,-0.49308767424230376,1.2222222222222223,1.8518518518518519,2.3333333333333335,13.271354224579332,-4.5620944743638185,0.19952927977344,0.9018658883024581,0.4320161102510163,0.8114114795979979,2152.4292321724474,4042.6867113641842,4982.289273707435,3.6285407054358454,0.3259267429698664,0.0003769747536735691,1.1138496357739696,0.4666666666666667,8.0,1.0,0.07769493468398009,0.326086956521739,0.4130434782608694,0.06521739130434782,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0,0.0
