NumAtoms,NumHeteroatoms,NumHAcceptors,TPSA,MolLogP,MinPartialCharge,FpDensityMorgan1,MaxEStateIndex,MinEStateIndex,Eccentricity,NPR2,SpherocityIndex,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,P_ratio
0.5625,0.5,0.6000000000000001,0.1247623811905953,0.5287685238335949,0.5454351025030777,0.5130066545674531,0.7742897669515525,0.24879072477053132,0.4866464247830402,0.10979101745674202,0.22971287631851584,0.44019645186884615,0.31999999999999984,0.0,0.0,0.0003043594316861492,0.23387096774193505,0.18803418803418806,0.12888888888888894,0.33333333333333326,0.29887640449438213,0.0,0.0,0.0
0.5625,0.625,0.8,0.5239619809904952,0.5062357742384131,0.6102528564397669,0.6823956442831217,0.6685769827731605,0.18990152706125796,0.5535335334450084,0.2658456633939805,0.3433486383566079,0.48457089719777247,0.7384615384615381,1.0,0.0,0.17511546819783558,0.23387096774193594,0.6351084812623273,0.22983682983682974,0.3846153846153845,0.3777009507346586,0.0,0.0,0.0
0.75,0.6875,0.8,0.46633316658329155,0.41229220035584074,0.6102528550772486,0.5394736842105262,0.8416956899897086,0.18931876937559322,0.6019953235455038,0.27845401487538535,0.29568400623621727,0.6126327691770284,0.31999999999999984,1.0,0.0,0.17511546819462254,0.09501008064516103,0.4871794871794871,0.08787878787878789,0.3124999999999999,0.5070224719101124,0.0,0.0,0.0
0.3125,0.3125,0.6000000000000001,0.3303651825912956,0.3995836153496863,0.610252880675876,0.8771929824561403,0.4352468445947455,0.32505652007106955,0.2711532274324213,0.33454853600083134,0.4963920228376443,0.6913715477402731,0.5142857142857142,1.0,0.0,0.17511546832133446,0.4677419354838701,0.2510121457489878,0.24976076555023918,0.19736842105263153,0.3932584269662921,0.0,0.0,0.0
0.5,0.5,0.6000000000000001,0.3303651825912956,0.5010209705931912,0.6102528806799059,0.6929824561403509,0.6036204242114156,0.2475728499993899,0.691391946373431,0.22919993983560394,0.08199658899103995,0.22707395712829614,0.5142857142857142,1.0,0.0,0.175115468321339,0.4677419354838701,0.2510121457489878,0.24976076555023918,0.39473684210526305,0.3932584269662921,0.0,0.0,0.0
0.375,0.375,0.8,0.568384192096048,0.33722016124195736,0.6102528808877601,0.7165991902834007,0.44325620604907723,0.3087401394699316,0.44178009777629024,0.4786166587347813,0.726933571965319,0.8035849888332465,0.5142857142857142,1.0,0.0,0.1751154683218311,0.604166666666667,0.2735042735042734,0.49797979797979797,0.2083333333333333,0.4269662921348315,0.0,0.0,0.0
0.375,0.375,0.8,0.42271135567783885,0.3567713911188413,0.014117454497699633,0.8582995951417004,0.45927492895774247,0.3166688154653695,0.32922846644111736,0.11440261352082448,0.3642563917933951,0.4897502737622348,0.5142857142857142,1.0,0.0,0.31379406827967055,0.40477667493796554,0.4378698224852071,0.22983682983682974,0.1923076923076923,0.3777009507346586,0.0,0.0,0.0
0.5625,0.5625,0.8,0.42271135567783885,0.48385724118038503,0.42538158363719636,0.6823956442831217,0.4637346870402679,0.2265321960094807,0.8260192431102191,0.5445582572191874,0.40033763927363974,0.5256249050642687,0.5142857142857142,1.0,0.0,0.749298259575494,0.40477667493796554,0.4378698224852071,0.22983682983682974,0.3846153846153845,0.3777009507346586,0.0,0.0,0.0
0.375,0.375,0.8,0.3303651825912956,0.45862570218502013,0.6102528808647338,0.8110661268556006,0.47221935151019867,0.32348469482986875,0.350413230600056,0.15999510374438008,0.5260446365537389,0.7566473448482434,0.5142857142857142,1.0,0.0,0.17511546832177843,0.40477667493796554,0.24063116370808676,0.22983682983682974,0.1923076923076923,0.6732929991356958,0.0,0.0,0.0
0.5625,0.5625,0.8,0.3303651825912956,0.5857115522465639,0.6102528808647374,0.5553539019963704,0.4766791095927241,0.27915583247577014,0.783618356246857,0.6778208133528001,0.7592292593986794,0.8236247906541501,0.5142857142857142,1.0,0.0,0.17511546832177843,0.40477667493796554,0.24063116370808676,0.22983682983682974,0.3846153846153845,0.6732929991356958,0.0,0.0,0.0
0.3125,0.375,0.6000000000000001,0.3303651825912956,0.4644231016372658,0.6102528808598584,0.9263157894736841,0.4294218544461401,0.3219893743570449,0.4112831235989516,0.08945698597715634,0.5930895620233881,0.6969364213513634,0.7384615384615381,1.0,0.0,0.1751154683217665,0.48778801843318,0.2857142857142857,0.3163636363636363,0.21428571428571425,0.44526484751203854,0.0,0.0,0.0
0.4375,0.375,0.8,0.3627813906953477,0.36496771448236115,0.548058046292407,0.7498375568551007,0.5066029739151601,0.320549693715768,0.3709111734275661,0.0695363303744827,0.39863876013537247,0.5298928134657599,0.31999999999999984,0.0,0.0,0.0004273968360005778,0.33720930232558066,0.20393559928443647,0.3310782241014798,0.17441860465116277,0.32270708126469827,0.0,0.0,0.0
0.4375,0.5,1.0,0.7619809904952475,0.3424349648871794,0.6102528822337578,0.9317738791423001,0.44713953281481444,0.2905041846804245,0.15934345996785737,0.24603864497470584,0.7325691945017113,0.832614725312188,0.7384615384615381,1.0,0.0,0.17511546832500346,0.3539668700959022,0.6777546777546777,0.47027027027027024,0.2027027027027027,0.4096568478590952,0.0,0.0,0.0
0.625,0.5625,1.0,0.7043521760880438,0.24849139100460665,0.6102528808675025,0.7543859649122807,0.5476116236959276,0.2892305541614205,0.6710395176616113,0.5293567176293206,0.33043076246772307,0.6497563688363759,0.31999999999999984,1.0,0.0,0.17511546832178154,0.18557152875175253,0.5150501672240801,0.275098814229249,0.16304347826086954,0.5383488031265267,0.0,0.0,0.0
0.3125,0.3125,0.6000000000000001,0.18469234617308644,0.41913484522657013,0.004105971822311094,0.7789473684210527,0.455742180302801,0.33552571077494053,0.3368041567728355,0.30955338274552857,0.651417141916488,0.7036600401071926,0.5142857142857142,1.0,0.0,0.313295041469379,0.28806058221872544,0.4090056285178236,0.012860310421286103,0.18292682926829268,0.34886270211016723,0.0,0.0,0.0
0.5,0.5,0.6000000000000001,0.18469234617308644,0.520572200470075,0.005761652595262845,0.6052631578947368,0.6306828969610843,0.26192709194102537,0.42680840351322047,0.2582656050147909,0.6340003948275805,0.6496495225300227,0.5142857142857142,1.0,0.0,0.31333459551337156,0.28806058221872544,0.4090056285178236,0.012860310421286103,0.3658536585365853,0.34886270211016723,0.0,0.0,0.0
0.375,0.375,0.8,0.42271135567783874,0.3567713911188413,0.009171462162784305,0.8582995951417004,0.4637515417571336,0.3192093301738025,0.30616892968604814,0.2212912569476737,0.5048995025229323,0.6688146620689028,0.5142857142857142,1.0,0.0,0.313536928536962,0.40477667493796554,0.4378698224852071,0.22983682983682974,0.1923076923076923,0.3777009507346586,0.0,0.0,0.0
0.375,0.375,0.8,0.2770385192596298,0.37632262099572505,0.020145488483380714,0.622132253711201,0.479770264665798,0.3271380061692404,0.2572290603299252,0.17903053502393207,0.6045761604216162,0.7662450754206567,0.5142857142857142,1.0,0.0,0.31414940147062315,0.23387096774193594,0.5787545787545786,0.0,0.17857142857142852,0.3354735152487962,0.0,0.0,0.0
0.5625,0.5625,0.8,0.2770385192596298,0.5034084710572688,0.02016584735438043,0.5553539019963704,0.4842300227483243,0.23700138671335158,0.7274215265101773,0.4756837847056705,0.41532226988330667,0.5409600359489262,0.5142857142857142,1.0,0.0,0.3141496303912363,0.23387096774193594,0.5787545787545786,0.0,0.35714285714285704,0.3354735152487962,0.0,0.0,0.0
0.375,0.375,0.8,0.18469234617308644,0.4781769320619041,0.008195997081931417,0.7165991902834007,0.4927146872182542,0.3339538855337396,0.42466138784294927,0.10848624970219745,0.3087499364818582,0.5431700997129341,0.5142857142857142,1.0,0.0,0.31350134434088317,0.23387096774193594,0.39560439560439553,0.0,0.17857142857142852,0.6099518459069021,0.0,0.0,0.0
0.5625,0.5625,0.8,0.18469234617308644,0.6052627821234478,0.008221981215672525,0.4706594071385358,0.4971744453007796,0.289625023179641,0.734052895555799,0.5902791310658471,0.5685735506556999,0.7041719201569665,0.5142857142857142,1.0,0.0,0.31350163665561803,0.23387096774193594,0.39560439560439553,0.0,0.35714285714285704,0.6099518459069021,0.0,0.0,0.0
0.3125,0.375,0.6000000000000001,0.18469234617308644,0.48397433151414954,0.008238032606813661,0.8280701754385965,0.4499171901541956,0.33245856506091576,0.47986812932838596,0.1887936039430287,0.46261213578670013,0.4991430849139771,0.7384615384615381,1.0,0.0,0.31349924761679077,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.19736842105263153,0.3932584269662921,0.0,0.0,0.0
0.4375,0.375,0.8,0.21710855427713843,0.3845189443592449,0.01274453261155628,0.6588693957115012,0.5270983096232156,0.3310188844196389,0.25864476517713886,0.10997943218094641,0.3817892917496102,0.6760460683943188,0.31999999999999984,1.0,0.0,0.31374878320041666,0.18557152875175253,0.3478260869565216,0.11462450592885376,0.16304347826086954,0.2877381533952126,0.0,0.0,0.0
0.4375,0.5,1.0,0.6163081540770383,0.3619861947640633,0.030734315151808467,0.8408057179987006,0.46763486852286995,0.30097337538429547,0.37965052597785576,0.5002815784682408,0.8158787449793158,0.8111642566207291,0.7384615384615381,1.0,0.0,0.3147232964585531,0.17832661290322616,0.8076923076923076,0.21090909090909093,0.1875,0.36292134831460676,0.0,0.0,0.0
0.625,0.5625,1.0,0.5586793396698349,0.26804262088149045,0.009341054821242256,0.6725146198830411,0.5681069594039831,0.2996997448652914,0.6817628032922429,0.48680988533714564,0.28725544880377707,0.5913385674741791,0.31999999999999984,1.0,0.0,0.3135285920668236,0.05250164581961858,0.6310832025117737,0.07532467532467524,0.1530612244897959,0.49231827562485675,0.0,0.0,0.0
0.5,0.5,0.6000000000000001,0.18469234617308644,0.5462206952881139,0.415159499380338,0.6052631578947368,0.4615671704514064,0.23348734844412633,0.24422330075874576,0.5478198073169687,0.7668393491976616,0.9414114486286,0.5142857142857142,1.0,0.0,0.6318044763378768,0.28806058221872544,0.4090056285178236,0.012860310421286103,0.3658536585365853,0.34886270211016723,0.0,0.0,0.0
0.6875,0.6875,0.6000000000000001,0.18469234617308644,0.6476580505316187,0.41683447063881585,0.4651952461799659,0.6386113557744633,0.15509110399365622,0.5082050814854613,0.2711279794467718,0.3814698932301781,0.4766199636727868,0.5142857142857142,1.0,0.0,0.6730106983628483,0.28806058221872544,0.4090056285178236,0.012860310421286103,0.5487804878048779,0.34886270211016723,0.0,0.0,0.0
0.5625,0.5625,0.8,0.42271135567783874,0.48385724118038503,0.42032772593941226,0.6823956442831217,0.469576531905739,0.21111763236983994,0.17967178472189715,0.36787899373333066,0.5605656958395889,0.6741867629291576,0.5142857142857142,1.0,0.0,0.6971531015389182,0.40477667493796554,0.4378698224852071,0.22983682983682974,0.3846153846153845,0.3777009507346586,0.0,0.0,0.0
0.5625,0.5625,0.8,0.2770385192596298,0.5034084710572688,0.024135521146209538,0.5553539019963704,0.48559525481440335,0.2215868230737108,0.5380880064372491,0.27513214642400907,0.2814135354396462,0.4320114789051497,0.5142857142857142,1.0,0.0,0.31438039583581795,0.23387096774193594,0.5787545787545786,0.0,0.35714285714285704,0.3354735152487962,0.0,0.0,0.0
0.75,0.75,0.8,0.2770385192596298,0.6304943211188125,0.4319806303057099,0.3475877192982456,0.49005501289692965,0.16381181299116476,0.46045146316207486,0.3122378749421648,0.5571497439181549,0.7172388777434737,0.5142857142857142,1.0,0.0,0.8047191171961289,0.23387096774193594,0.5787545787545786,0.0,0.5357142857142856,0.3354735152487962,0.0,0.0,0.0
0.5625,0.5625,0.8,0.18469234617308644,0.6052627821234478,0.4193364552579366,0.5553539019963704,0.49853967736685956,0.23140168935858962,0.2570688779341599,0.41715196532768295,0.5309063535758435,0.7949921639739201,0.5142857142857142,1.0,0.0,0.6785935593502955,0.23387096774193594,0.39560439560439553,0.0,0.35714285714285704,0.6099518459069021,0.0,0.0,0.0
0.75,0.75,0.8,0.18469234617308644,0.7323486321849912,0.41936262660568224,0.3475877192982456,0.502999435449385,0.1736266792760437,0.5929391785179794,0.29253708130060896,0.30653499482502744,0.5067811437297265,0.5142857142857142,1.0,0.0,0.6800330869093139,0.23387096774193594,0.39560439560439553,0.0,0.5357142857142856,0.6099518459069021,0.0,0.0,0.0
0.5,0.5625,0.6000000000000001,0.18469234617308644,0.6110601815756933,0.4193778593287134,0.6491228070175438,0.455742180302801,0.2290706586159309,0.5268360153374911,0.25892261808047645,0.6276877030505953,0.7500554326838409,0.7384615384615381,1.0,0.0,0.6813766643022753,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.39473684210526305,0.3932584269662921,0.0,0.0,0.0
0.625,0.5625,0.8,0.21710855427713843,0.5116047944207887,0.42398816437514975,0.5087719298245615,0.5329232997718201,0.2273530570160771,0.5218457728402708,0.2515680092672026,0.18026330244654554,0.38978548807189783,0.31999999999999984,1.0,0.0,0.7213905465727994,0.18557152875175253,0.3478260869565216,0.11462450592885376,0.3260869565217391,0.2877381533952126,0.0,0.0,0.0
0.625,0.6875,1.0,0.6163081540770383,0.4890720448256069,0.44739991926290923,0.6725146198830411,0.47345985867147533,0.1864577808290816,0.39991011581567903,0.17875174460140375,0.33807075334281755,0.5625716782960126,0.7384615384615381,1.0,0.0,0.9588224204798306,0.17832661290322616,0.8076923076923076,0.21090909090909093,0.37499999999999994,0.36292134831460676,0.0,0.0,0.0
0.8125,0.75,1.0,0.5586793396698349,0.3951284709430343,0.42049480877163137,0.5348219032429556,0.5739319495525885,0.18526347184492686,0.5734810245928919,0.22936598263129948,0.3099636926496019,0.6185997361502005,0.31999999999999984,1.0,0.0,0.7072748274427624,0.05250164581961858,0.6310832025117737,0.07532467532467524,0.30612244897959173,0.49231827562485675,0.0,0.0,0.0
0.3125,0.3125,0.6000000000000001,0.09234617308654319,0.5209891562927491,0.610252877621128,0.7298245614035087,0.47336097766586605,0.34534057705981935,0.23797662703841072,0.24460146882250866,0.5888989242105976,0.6890434751556243,0.5142857142857142,1.0,0.0,0.1751154683072529,0.28806058221872544,0.22138836772983114,0.012860310421286103,0.18292682926829268,0.6300356261989588,0.0,0.0,0.0
0.5,0.5,0.6000000000000001,0.09234617308654319,0.622426511536254,0.610252877625131,0.5614035087719297,0.6560539651638981,0.2772628205111486,0.33522131338242644,0.36434650994544104,0.6729132186552259,0.7857410001324805,0.5142857142857142,1.0,0.0,0.17511546830725738,0.28806058221872544,0.22138836772983114,0.012860310421286103,0.3658536585365853,0.6300356261989588,0.0,0.0,0.0
0.375,0.375,0.8,0.3303651825912956,0.45862570218502013,0.6102528778319802,0.8110661268556006,0.48137033912019866,0.3290241964586813,0.3719260144272569,0.1918701832142371,0.4427570239760159,0.6894968335881786,0.5142857142857142,1.0,0.0,0.1751154683077471,0.40477667493796554,0.24063116370808676,0.22983682983682974,0.1923076923076923,0.6732929991356958,0.0,0.0,0.0
0.375,0.375,0.8,0.18469234617308644,0.478176932061904,0.013140640435963746,0.7165991902834007,0.497389062028863,0.3369528724541192,0.45500295779481004,0.32240957608966814,0.5802891438874531,0.7495506281948578,0.5142857142857142,1.0,0.0,0.3137584187888864,0.23387096774193594,0.39560439560439553,0.0,0.17857142857142852,0.6099518459069021,0.0,0.0,0.0
0.5625,0.5625,0.8,0.18469234617308644,0.6052627821234478,0.4243889427982761,0.5553539019963704,0.5018488201113893,0.2468162529982304,0.7357997168137822,0.4664257126213436,0.3988057663921205,0.5311622510982745,0.5142857142857142,1.0,0.0,0.7307858876191872,0.23387096774193594,0.39560439560439553,0.0,0.35714285714285704,0.6099518459069021,0.0,0.0,0.0
0.375,0.375,0.8,0.09234617308654319,0.5800312431280827,0.6102528778090668,0.574898785425101,0.5103334845813192,0.34376875181861855,0.24712663234417187,0.3205808596333297,0.8303021947243526,1.0,0.5142857142857142,1.0,0.0,0.17511546830769464,0.23387096774193594,0.2124542124542124,0.0,0.17857142857142852,0.8844301765650081,0.0,0.0,0.0
0.5625,0.5625,0.8,0.09234617308654319,0.7071170931896267,0.6102528778090701,0.428312159709619,0.5147932426638446,0.2994398894645198,0.48428758801596405,0.49359676680543285,0.8116939634722714,0.9201893653761137,0.5142857142857142,1.0,0.0,0.17511546830769464,0.23387096774193594,0.2124542124542124,0.0,0.35714285714285704,0.8844301765650081,0.0,0.0,0.0
0.3125,0.375,0.6000000000000001,0.09234617308654319,0.5858286425803285,0.6102528778042142,0.7789473684210527,0.46753598751726155,0.3422734313457946,0.6742765541379008,0.22488332750963247,0.1637257365032727,0.36652893523849406,0.7384615384615381,1.0,0.0,0.17511546830768282,0.29233870967741904,0.2510121457489878,0.05550239234449761,0.19736842105263153,0.6966292134831461,0.0,0.0,0.0
0.4375,0.375,0.8,0.1247623811905953,0.4863732554254239,0.5473097086026577,0.613385315139701,0.5447171069862806,0.3408337507045178,0.43283992865992094,0.26251123828582923,0.4301304597464394,0.6665793866243668,0.31999999999999984,0.0,0.0,0.00040580837622221713,0.18557152875175253,0.18060200668896317,0.11462450592885376,0.16304347826086954,0.5383488031265267,0.0,0.0,0.0
0.4375,0.5,1.0,0.5239619809904952,0.4638405058302422,0.6102528791715494,0.7953216374269004,0.4852536658859359,0.3107882416691743,0.3787703432142382,0.42371298091745335,0.7377370967340904,0.8213692956068774,0.7384615384615381,1.0,0.0,0.1751154683109043,0.17832661290322616,0.6153846153846153,0.21090909090909093,0.1875,0.6511235955056182,0.0,0.0,0.0
0.625,0.5625,1.0,0.46633316658329155,0.3698969319476694,0.610252877811817,0.6315789473684209,0.5857257567670482,0.3095146111501703,0.7769970595745446,0.37141390349382575,0.07890670859674359,0.34809795424910106,0.31999999999999984,1.0,0.0,0.17511546830769775,0.05250164581961858,0.47409733124018827,0.07532467532467524,0.1530612244897959,0.7275854161889475,0.0,0.0,0.0
0.5,0.5,0.6000000000000001,0.09234617308654319,0.6480750063542928,0.6102528776229399,0.4736842105263158,0.4791859678144714,0.2875655669772734,0.14794711916924674,0.613466739383824,0.6970559166803594,0.8283992189690808,0.5142857142857142,1.0,0.0,0.17511546830725494,0.28806058221872544,0.22138836772983114,0.012860310421286103,0.3658536585365853,0.6300356261989588,0.0,0.0,0.0
0.6875,0.6875,0.6000000000000001,0.09234617308654319,0.7495123615977977,0.610252877626946,0.34634974533106966,0.6639824239772771,0.19886657606067837,0.5457543704376455,0.21506724882903283,0.31816486116114073,0.37500714966224036,0.5142857142857142,1.0,0.0,0.17511546830725944,0.28806058221872544,0.22138836772983114,0.012860310421286103,0.5487804878048779,0.6300356261989588,0.0,0.0,0.0
0.5625,0.5625,0.8,0.3303651825912956,0.5857115522465639,0.6102528778337983,0.5553539019963704,0.48719532926880404,0.2712491863761354,0.2426322091411337,0.3232242254185722,0.5867789829512223,0.6985743449664095,0.5142857142857142,1.0,0.0,0.17511546830774916,0.40477667493796554,0.24063116370808676,0.22983682983682974,0.3846153846153845,0.6732929991356958,0.0,0.0,0.0
0.5625,0.5625,0.8,0.18469234617308644,0.6052627821234478,0.01316678398147042,0.4706594071385358,0.5032140521774684,0.27917786237157327,0.578925838094444,0.3644097378505482,0.2851113214812422,0.45602945905581627,0.5142857142857142,1.0,0.0,0.31375871294431745,0.23387096774193594,0.39560439560439553,0.0,0.35714285714285704,0.6099518459069021,0.0,0.0,0.0
0.75,0.75,0.8,0.18469234617308644,0.7323486321849915,0.42441527444728955,0.3475877192982456,0.5076738102599947,0.18904124291568447,0.3714796208631155,0.26806699181566374,0.639704146872715,0.7671579468810401,0.5142857142857142,1.0,0.0,0.7322286635387374,0.23387096774193594,0.39560439560439553,0.0,0.5357142857142856,0.6099518459069021,0.0,0.0,0.0
0.5625,0.5625,0.8,0.09234617308654319,0.7071170931896265,0.6102528778108847,0.428312159709619,0.5161584747299246,0.2859937417360725,0.5223993177537931,0.2964014666072632,0.30571427266310935,0.4905029339584017,0.5142857142857142,1.0,0.0,0.17511546830769675,0.23387096774193594,0.2124542124542124,0.0,0.35714285714285704,0.8844301765650081,0.0,0.0,0.0
0.75,0.75,0.8,0.09234617308654319,0.8342029432511704,0.6102528778108876,0.23245614035087725,0.52061823281245,0.2349695935565368,0.40172145996233377,0.28846295712777636,0.645510808102976,0.795883837488643,0.5142857142857142,1.0,0.0,0.17511546830769675,0.23387096774193594,0.2124542124542124,0.0,0.5357142857142856,0.8844301765650081,0.0,0.0,0.0
0.5,0.5625,0.6000000000000001,0.09234617308654319,0.712914492641872,0.6102528778060317,0.517543859649123,0.47336097766586605,0.28449842126324865,0.747260370734292,0.3192973277283475,0.3107533736483762,0.37976436870360875,0.7384615384615381,1.0,0.0,0.17511546830768487,0.29233870967741904,0.2510121457489878,0.05550239234449761,0.39473684210526305,0.6966292134831461,0.0,0.0,0.0
0.625,0.5625,0.8,0.1247623811905953,0.6134591054869676,0.5473298893433403,0.38596491228070173,0.550542097134886,0.2830587406219718,0.6519856770868331,0.26516995271818944,0.20304633311883824,0.5077637794936485,0.31999999999999984,0.0,0.0,0.00040598759377866514,0.18557152875175253,0.18060200668896317,0.11462450592885376,0.3260869565217391,0.5383488031265267,0.0,0.0,0.0
0.625,0.6875,1.0,0.5239619809904952,0.5909263558917859,0.6102528791733404,0.5497076023391813,0.49107865603454126,0.2478006951095747,0.5121708845780599,0.3475175278473299,0.3659142429659119,0.5309359172647852,0.7384615384615381,1.0,0.0,0.1751154683109063,0.17832661290322616,0.6153846153846153,0.21090909090909093,0.37499999999999994,0.6511235955056182,0.0,0.0,0.0
0.8125,0.75,1.0,0.46633316658329155,0.49698278200921336,0.6102528778136365,0.4231791600212652,0.5915507469156536,0.24660638612541996,0.6017198304354339,0.40790323750565816,0.31281645220717,0.6177631952552087,0.31999999999999984,1.0,0.0,0.17511546830769986,0.05250164581961858,0.47409733124018827,0.07532467532467524,0.30612244897959173,0.7275854161889475,0.0,0.0,0.0
0.375,0.3125,0.6000000000000001,0.1247623811905953,0.42733116859008996,0.5403829665375288,0.6693657219973009,0.518199019118402,0.34129194471730684,0.2756766503460306,0.40493528976256177,0.9337899691973722,0.894370361266972,0.31999999999999984,0.0,0.0,0.00012491934069493865,0.23387096774193505,0.18803418803418806,0.12888888888888894,0.16666666666666663,0.29887640449438213,0.0,0.0,0.0
0.5625,0.5,0.6000000000000001,0.1247623811905953,0.5287685238335949,0.5416492335351413,0.5130066545674531,0.716944528850652,0.27131255782594077,0.6507979065673619,0.3517762025060567,0.2671037720288682,0.4192545620544835,0.31999999999999984,0.0,0.0,0.00014880327306232566,0.23387096774193505,0.18803418803418806,0.12888888888888894,0.33333333333333326,0.29887640449438213,0.0,0.0,0.0
0.4375,0.375,0.8,0.3627813906953477,0.3649677144823609,0.5442652827836612,0.7498375568551007,0.5262083805727338,0.3249755641161688,0.6102287871040577,0.15832737702735766,0.16480635697144352,0.34838211954531073,0.31999999999999984,0.0,0.0,0.000271502969314906,0.33720930232558066,0.20393559928443647,0.3310782241014798,0.17441860465116277,0.32270708126469827,0.0,0.0,0.0
0.4375,0.375,0.8,0.21710855427713854,0.3845189443592449,0.01763109106168992,0.6588693957115012,0.542227103481399,0.3329042401116067,0.4176949761415871,0.15130431513223908,0.5593756998849384,0.6628196279189376,0.31999999999999984,1.0,0.0,0.31400606802706266,0.18557152875175253,0.3478260869565216,0.11462450592885376,0.16304347826086954,0.2877381533952126,0.0,0.0,0.0
0.625,0.5625,0.8,0.21710855427713854,0.5116047944207887,0.42905043472921167,0.5087719298245615,0.5466868615639244,0.2427676206557179,0.5095648652857108,0.2495469815307192,0.3964759556322953,0.6401695452384601,0.31999999999999984,1.0,0.0,0.7734687980610153,0.18557152875175253,0.3478260869565216,0.11462450592885376,0.3260869565217391,0.2877381533952126,0.0,0.0,0.0
0.4375,0.375,0.8,0.1247623811905953,0.4863732554254239,0.5435180823721519,0.613385315139701,0.5551715260338552,0.33972011947610603,0.4222270377546087,0.0914690798318154,0.265630184755,0.48794863054342663,0.31999999999999984,0.0,0.0,0.0002499574874460994,0.18557152875175253,0.18060200668896317,0.11462450592885376,0.16304347826086954,0.5383488031265267,0.0,0.0,0.0
0.625,0.5625,0.8,0.1247623811905953,0.6134591054869676,0.5435381388274525,0.38596491228070173,0.5596312841163806,0.2953912571220073,0.8351122409071334,0.44201966913897217,0.15263433309371333,0.38644746095662597,0.31999999999999984,0.0,0.0,0.00025013556427302963,0.18557152875175253,0.18060200668896317,0.11462450592885376,0.3260869565217391,0.5383488031265267,0.0,0.0,0.0
0.375,0.375,0.6000000000000001,0.1247623811905953,0.4921706548776696,0.5435502353042188,0.7165991902834007,0.5123740289697967,0.33822479900328206,0.6774449956599744,0.37504021406454924,0.3952165294579666,0.569924966545879,0.5142857142857142,0.0,0.0,0.0002486802954661353,0.23387096774193594,0.2124542124542124,0.17575757575757567,0.17857142857142852,0.3354735152487962,0.0,0.0,0.0
0.5,0.375,0.8,0.1571785892946473,0.3927152677227647,0.5470059779143306,0.4736842105263158,0.5895551484388166,0.3367851183620053,0.19231000668324638,0.3900007185576071,0.6535346708477953,0.8867356405049633,0.1499999999999999,0.0,0.0,0.00039998140495955264,0.14500000000000002,0.15384615384615383,0.21090909090909093,0.14999999999999997,0.24764044943820226,0.0,0.0,0.0
0.5,0.5,1.0,0.5563781890945472,0.3701825181275831,0.5645819440944533,0.7368421052631581,0.530091707338471,0.3067396093266618,0.6335184517845516,0.19858511969255654,0.1715407292420959,0.35551653006002304,0.5142857142857142,0.0,0.0,0.001126916746091229,0.1328812316715542,0.5454545454545454,0.3115702479338843,0.17045454545454541,0.31052093973442296,0.0,0.0,0.0
0.6875,0.5625,1.0,0.49874937468734354,0.2762389442450103,0.5443942552533869,0.5444255800792305,0.6305637982195833,0.3054659788076577,0.736837113458821,0.5448339966770444,0.345438038613317,0.7019209868451688,0.1499999999999999,0.0,0.0,0.00026641638680013555,0.0242696287279367,0.4267053701015965,0.16912521440823325,0.14150943396226412,0.4390502437990249,0.0,0.0,0.0
0.125,0.0625,0.40000000000000013,0.1247623811905953,0.241203231693212,0.5436521958997615,0.5534290271132377,0.08212629339726263,0.9972736482542003,0.7562447138969008,0.2939238840870042,0.17332542335199191,0.2496181497498997,0.31999999999999984,0.0,0.0,0.0002707002778252615,0.28436583577712593,0.1958041958041958,0.14380165289256197,0.0,0.048518896833503605,0.0,0.0,0.0
0.3125,0.25,0.40000000000000013,0.1247623811905953,0.3426405869367171,0.5436733145317734,0.6315789473684209,0.6291022391405114,0.33387231522236527,0.6222876080769875,0.4027517071698148,0.3841530526394772,0.5324837740906878,0.31999999999999984,0.0,0.0,0.00027088864039261085,0.28436583577712593,0.1958041958041958,0.14380165289256197,0.17045454545454541,0.048518896833503605,0.0,0.0,0.0
0.1875,0.125,0.6000000000000001,0.3627813906953477,0.17883977758548303,0.5437831354408111,0.759725400457666,0.08385146730572934,0.985803149231853,0.46441574548337217,0.23989539208950728,0.5103299003599651,0.5923826511017571,0.31999999999999984,0.0,0.0,0.00027307248320824345,0.3925691244239635,0.2124542124542124,0.35151515151515145,0.0,0.06099518459069023,0.0,0.0,0.0
0.1875,0.125,0.6000000000000001,0.21710855427713854,0.19839100746236693,0.009218042633033274,0.6529366895499619,0.09669850704963068,0.9920000354703926,0.4482799890628053,0.7363429143871663,0.786171587503008,0.8871719245336809,0.31999999999999984,1.0,0.0,0.3135558996915069,0.23387096774193505,0.3589743589743589,0.12888888888888894,0.0,0.04269662921348319,0.0,0.0,0.0
0.375,0.3125,0.6000000000000001,0.21710855427713854,0.3254768575239109,0.4203813046993188,0.622132253711201,0.35141328214708967,0.2902957733237651,0.7644833875660586,0.5807410629139766,0.46694574585679693,0.594152642069566,0.31999999999999984,1.0,0.0,0.6882740157713019,0.23387096774193505,0.3589743589743589,0.12888888888888894,0.16666666666666663,0.04269662921348319,0.0,0.0,0.0
